,age,income,net_worth,risk_tolerance,time_horizon,has_dependents,is_retired,tax_bracket,pref_equity,pref_bonds,pref_alts,pref_cash,segment,pca_1,pca_2,segment_name
4784,55,79833,120880,3,15,1,0,0.32,83.4,2.0,14.6,0.0,1,0.8048122899880937,-0.49873853409726004,Mid-Career Balanced Families
4785,70,86603,97578,3,19,0,0,0.32,81.0,9.5,9.1,0.4,4,-0.2927964797319812,0.42251558563856667,Retired Income Seekers
4786,44,64270,115585,4,5,1,0,0.22,81.8,5.0,8.6,4.6,1,0.765128200759257,-0.8385266675660644,Mid-Career Balanced Families
4787,74,10561,308179,3,4,0,0,0.24,61.8,18.2,20.0,0.0,4,-0.4202615968772408,-0.3542656665429132,Retired Income Seekers
4788,73,18838,287370,4,17,1,0,0.32,61.4,28.0,10.6,0.0,1,1.707311532289204,-0.7431606989771109,Mid-Career Balanced Families
4789,44,50652,2010034,1,10,0,0,0.24,68.3,21.6,10.1,0.0,0,-2.3630777695400242,-1.1621060119644369,Young Aggressive Accumulators
4790,66,42149,25741,2,12,1,0,0.22,54.3,33.2,12.5,0.0,1,0.507204859662386,-0.08491281474659544,Mid-Career Balanced Families
4791,26,60099,1341753,3,5,1,0,0.12,93.3,-1.9,8.6,0.0,1,-0.5174163540726489,-1.3580135706023428,Mid-Career Balanced Families
4792,52,43106,127341,3,7,0,0,0.37,70.4,16.9,12.7,0.0,4,-0.5608441172587768,-1.0082901356415925,Retired Income Seekers
4793,74,174931,145990,5,23,1,0,0.22,83.4,2.2,14.4,0.0,1,1.5811664131533731,1.3566382564063504,Mid-Career Balanced Families
4794,62,12018,456105,5,2,0,0,0.22,81.8,6.3,10.5,1.4,4,0.10212398285587332,-0.8556304839725093,Retired Income Seekers
4795,27,74001,452657,4,30,1,0,0.22,95.0,-6.5,11.5,0.0,1,0.7558013399699777,-0.642273204079489,Mid-Career Balanced Families
4796,58,106895,652092,3,37,1,0,0.37,86.0,6.4,7.6,0.0,1,1.03169065893808,-0.031185329986051363,Mid-Career Balanced Families
4797,31,97838,847234,5,5,1,0,0.32,95.0,-7.3,12.3,0.0,1,0.780005587547649,-1.7174686469768798,Mid-Career Balanced Families
4798,61,103890,155158,4,20,1,0,0.24,81.3,7.7,11.0,0.0,1,1.175552952480235,0.26824011601265163,Mid-Career Balanced Families
4799,28,114895,860403,3,26,0,0,0.12,95.0,-8.1,13.1,0.0,2,-1.5566932404098062,0.37299847391204805,Pre-Retiree Conservatives
4800,60,39230,76497,4,39,0,0,0.12,95.0,-15.0,20.0,0.0,2,0.12828572592817833,1.0784650387354053,Pre-Retiree Conservatives
4801,59,27693,112830,1,6,1,0,0.37,57.8,39.1,3.1,0.0,1,0.14816171631419078,-1.1807698700512124,Mid-Career Balanced Families
4802,42,14410,130820,2,29,0,0,0.12,88.9,2.2,8.9,0.0,2,-1.1047230601127456,0.27346674429026957,Pre-Retiree Conservatives
4803,41,46452,86512,4,10,0,0,0.37,95.0,-14.9,19.9,0.0,4,-0.2682382333902225,-1.2412544042756446,Retired Income Seekers
4804,24,34742,174875,3,16,0,0,0.37,95.0,-6.1,11.1,0.0,4,-0.8555913290465117,-1.5644146361895117,Retired Income Seekers
4805,72,135012,477208,3,34,1,0,0.24,75.1,4.9,20.0,0.0,1,0.951460573440773,1.165803199144121,Mid-Career Balanced Families
4806,43,48957,355618,3,31,0,0,0.24,95.0,-11.7,16.7,0.0,2,-0.6266430155461068,-0.046373500034014074,Pre-Retiree Conservatives
4807,68,29106,77977,5,36,1,0,0.37,95.0,-15.0,20.0,0.0,1,2.4815406891492846,-0.4671280352926455,Mid-Career Balanced Families
4808,25,26056,70641,3,5,1,0,0.24,83.4,3.3,13.3,0.0,1,0.21597926743874515,-1.656643635596847,Mid-Career Balanced Families
4809,49,240908,58313,3,33,1,0,0.32,93.1,-13.1,20.0,0.0,1,0.46948472182714346,1.4102200812814596,Mid-Career Balanced Families
4810,33,58955,181053,2,19,0,0,0.22,86.7,1.7,11.6,0.0,2,-1.4193844290808386,-0.2693581317678661,Pre-Retiree Conservatives
4811,59,34646,24415,2,32,0,0,0.12,66.5,21.2,6.8,5.5,2,-0.8114197737572102,1.02326584437934,Pre-Retiree Conservatives
4812,72,65305,55897,5,23,0,0,0.12,86.7,-4.9,18.2,0.0,2,0.3951934243785553,1.1086351692738226,Pre-Retiree Conservatives
4813,57,225894,93846,3,3,1,0,0.12,74.2,6.1,19.7,0.0,1,-0.19790373057192878,1.5213553587520092,Mid-Career Balanced Families
4814,68,45579,577489,3,1,0,0,0.12,63.5,22.8,11.7,2.0,4,-0.9837043674529881,0.15856885869475415,Retired Income Seekers
4815,62,96848,138884,3,36,0,0,0.32,87.0,-5.0,18.0,0.0,2,-0.19025017488369741,0.7663788050335824,Pre-Retiree Conservatives
4816,26,137382,544177,4,28,0,1,0.32,95.0,-15.0,20.0,0.0,3,0.1461708834168584,0.955794284850917,High-Net-Worth Diversifiers
4817,34,15930,203839,3,39,1,0,0.22,95.0,-11.9,16.9,0.0,1,0.8843766404452876,-0.5696899078034439,Mid-Career Balanced Families
4818,44,38296,92119,4,5,1,0,0.37,82.4,-1.1,18.7,0.0,1,1.1174806474145162,-1.7444934545392563,Mid-Career Balanced Families
4819,71,125839,96783,3,13,0,0,0.24,71.8,16.4,11.8,0.0,4,-0.6475110000594956,1.014926175814384,Retired Income Seekers
4820,51,36698,40164,1,11,0,0,0.22,61.8,21.6,16.6,0.0,4,-1.5540899473027285,-0.09475654604256904,Retired Income Seekers
4821,58,80036,2910450,5,22,1,0,0.12,92.7,-12.7,20.0,0.0,0,0.5306862574516523,-0.8064629830812047,Young Aggressive Accumulators
4822,46,35209,616994,5,23,0,0,0.24,95.0,-8.6,13.6,0.0,2,0.08933663220075756,-0.6232554952559386,Pre-Retiree Conservatives
4823,69,43831,335867,5,12,1,0,0.22,69.1,10.9,20.0,0.0,1,1.7065399228398084,-0.408600806417045,Mid-Career Balanced Families
4824,48,40249,34065,5,21,1,1,0.12,92.2,-12.2,20.0,0.0,3,2.371575103362477,1.0631206937810693,High-Net-Worth Diversifiers
4825,72,93495,94660,4,19,1,0,0.22,77.9,7.3,14.8,0.0,1,1.36101223150434,0.5340118403346797,Mid-Career Balanced Families
4826,35,68947,50493,4,5,1,0,0.12,83.7,-3.7,20.0,0.0,1,0.4541957933610573,-0.5431730795794054,Mid-Career Balanced Families
4827,69,64164,189677,4,24,1,0,0.12,74.0,6.0,20.0,0.0,1,1.2949730552736343,0.7178861547435623,Mid-Career Balanced Families
4828,68,346364,53488,3,30,1,0,0.32,75.3,4.7,20.0,0.0,1,0.36647062442825185,2.812440076702254,Mid-Career Balanced Families
4829,57,202356,72813,2,8,0,0,0.12,64.0,20.8,15.2,0.0,4,-1.8399247837723347,1.8948312771698463,Retired Income Seekers
4830,60,14959,55194,3,2,0,0,0.22,65.8,17.8,16.4,0.0,4,-0.6460811690891566,-0.5114837471726765,Retired Income Seekers
4831,37,43897,122063,5,34,1,1,0.24,88.9,-8.9,20.0,0.0,3,2.569364423314637,0.6028195534315157,High-Net-Worth Diversifiers
4832,43,327264,177319,3,23,0,0,0.32,92.9,-8.4,15.5,0.0,2,-1.5272718478705665,2.116767927880126,Pre-Retiree Conservatives
4833,42,40046,126006,4,3,1,0,0.24,80.2,6.8,13.0,0.0,1,0.8135060697423283,-1.2685409549306879,Mid-Career Balanced Families
4834,42,258182,1024266,1,24,0,0,0.37,70.8,18.1,7.6,3.5,2,-2.328762668479273,1.027151956271703,Pre-Retiree Conservatives
4835,29,44425,430769,3,18,1,0,0.24,78.9,1.9,19.2,0.0,1,0.3124778325512135,-1.191510663270896,Mid-Career Balanced Families
4836,70,50827,63599,3,37,1,0,0.37,67.0,13.8,19.2,0.0,1,1.6200437607951181,0.005425903896978031,Mid-Career Balanced Families
4837,37,109589,240560,1,31,1,0,0.37,73.7,15.4,7.4,3.5,1,-0.12212147034260927,-0.324208463127449,Mid-Career Balanced Families
4838,52,56210,70207,2,14,0,0,0.32,75.6,14.5,9.9,0.0,4,-0.9756595995096486,-0.35170829118381847,Retired Income Seekers
4839,63,84646,101300,2,1,1,0,0.24,48.9,38.3,12.8,0.0,1,0.13672117752993576,-0.17946812814115823,Mid-Career Balanced Families
4840,31,180315,289247,4,14,0,1,0.12,87.9,-3.3,15.4,0.0,3,-0.4069967347180588,2.1169514221418315,High-Net-Worth Diversifiers
4841,53,101840,361775,1,5,0,0,0.32,66.8,21.6,5.6,6.0,4,-1.7853456389201217,-0.18140907855553196,Retired Income Seekers
4842,55,66109,80425,2,31,0,0,0.32,78.2,14.4,7.4,0.0,2,-0.6817914668236856,0.2784721380505237,Pre-Retiree Conservatives
4843,30,193197,43224,1,31,1,0,0.12,81.1,8.2,10.7,0.0,1,-0.8836132109599013,1.5045023978627696,Mid-Career Balanced Families
4844,38,110600,180817,4,30,0,0,0.24,95.0,-12.2,17.2,0.0,2,-0.45921741312979136,0.3796086161337039,Pre-Retiree Conservatives
4845,32,35829,274181,3,36,1,0,0.32,94.7,-9.4,14.7,0.0,1,0.8789430238333167,-0.9902689779482412,Mid-Career Balanced Families
4846,53,239438,75663,3,1,1,0,0.37,73.5,8.5,18.0,0.0,1,0.0869744664515924,0.3894203593086264,Mid-Career Balanced Families
4847,31,93869,433594,3,3,1,0,0.12,86.0,-1.3,15.3,0.0,1,-0.2799409120427093,-0.5462923734131262,Mid-Career Balanced Families
4848,43,51556,350512,2,20,1,0,0.22,77.9,3.9,18.2,0.0,1,0.12256861781615708,-0.5015560709525668,Mid-Career Balanced Families
4849,38,14551,74351,4,21,1,0,0.32,91.5,-11.5,20.0,0.0,1,1.2887977121743162,-1.4521971527269018,Mid-Career Balanced Families
4850,25,22826,631715,4,30,1,0,0.37,95.0,-15.0,20.0,0.0,1,1.0945003981689927,-1.932283246109388,Mid-Career Balanced Families
4851,69,196829,655315,2,30,1,0,0.24,64.9,27.5,7.6,0.0,1,0.14174908768374764,1.5797223012191461,Mid-Career Balanced Families
4852,73,202352,1945834,3,5,0,0,0.24,55.4,29.8,14.4,0.4,0,-1.6356744095771583,0.7232777746987421,Young Aggressive Accumulators
4853,68,63557,1269472,2,10,0,0,0.12,67.4,20.5,12.1,0.0,4,-1.5496916515127652,0.34785527923396625,Retired Income Seekers
4854,46,17341,55097,2,24,0,0,0.37,79.6,16.4,4.0,0.0,2,-0.6829311909459316,-0.8151432692141783,Pre-Retiree Conservatives
4855,42,27976,493846,4,39,0,0,0.12,95.0,-7.6,12.6,0.0,2,-0.26733687783994564,0.3280383328567095,Pre-Retiree Conservatives
4856,58,19213,467687,3,6,0,0,0.32,74.0,9.4,16.6,0.0,4,-0.5962699769759868,-1.0476513246064671,Retired Income Seekers
4857,59,18730,107132,2,10,1,0,0.12,58.9,25.5,15.6,0.0,1,0.2436041760676712,-0.1300253660348192,Mid-Career Balanced Families
4858,70,247399,280943,3,10,1,1,0.22,51.5,34.4,14.1,0.0,3,1.0769742051484235,2.9112890100396327,High-Net-Worth Diversifiers
4859,22,253201,17100,5,25,0,0,0.12,95.0,-5.6,10.6,0.0,2,-1.0255559841629045,1.723582934854517,Pre-Retiree Conservatives
4860,46,27320,16540,4,14,1,0,0.12,80.9,-0.9,20.0,0.0,1,0.9389964780802389,-0.4032323803207477,Mid-Career Balanced Families
4861,72,59509,20794,4,39,0,0,0.32,87.1,1.7,11.2,0.0,2,0.612201031788517,0.706229589916335,Pre-Retiree Conservatives
4862,57,24358,259654,3,13,0,1,0.37,51.7,28.5,19.8,0.0,3,0.5548802499088311,0.2410144056320531,High-Net-Worth Diversifiers
4863,38,59238,274803,3,11,1,0,0.22,84.7,-4.7,20.0,0.0,1,0.3104348600145647,-0.8553543476930878,Mid-Career Balanced Families
4864,62,188624,117165,3,39,1,1,0.12,63.7,27.2,9.1,0.0,3,1.517341414553699,3.4653102334824957,High-Net-Worth Diversifiers
4865,45,127402,1283887,1,11,0,0,0.32,76.0,18.2,5.1,0.7,4,-2.2154276249213547,-0.398799821028452,Retired Income Seekers
4866,23,105457,532048,3,16,0,0,0.32,95.0,-15.0,20.0,0.0,4,-1.3219086343255932,-0.8562612431579676,Retired Income Seekers
4867,61,52264,23909,3,33,0,0,0.32,81.9,8.4,9.3,0.4,2,-0.0633687199315811,0.2867044676288218,Pre-Retiree Conservatives
4868,36,144838,132406,2,32,0,0,0.37,88.6,3.8,7.6,0.0,2,-1.1806948720904393,0.33493983003164696,Pre-Retiree Conservatives
4869,53,94152,52700,4,10,1,0,0.12,78.4,11.1,10.5,0.0,1,0.7432813702381162,0.2837181900970028,Mid-Career Balanced Families
4870,60,79438,267478,2,15,1,0,0.24,68.3,25.2,6.5,0.0,1,0.2824844585569782,0.0022867040664942737,Mid-Career Balanced Families
4871,27,55227,156890,3,16,1,0,0.22,83.0,1.7,15.3,0.0,1,0.2675097116484462,-0.9776572049446346,Mid-Career Balanced Families
4872,22,74821,56411,2,27,0,0,0.24,95.0,-13.6,18.6,0.0,2,-1.4450495604197275,-0.20588465646516485,Pre-Retiree Conservatives
4873,68,73260,1243408,3,32,1,0,0.37,68.6,22.6,8.8,0.0,1,1.0291151039096735,-0.5116670084046814,Mid-Career Balanced Families
4874,44,40986,174359,1,6,0,0,0.12,59.6,25.5,14.9,0.0,4,-1.9812672129121816,0.018130165187284587,Retired Income Seekers
4875,60,34806,98790,2,36,1,0,0.24,74.6,14.2,11.2,0.0,1,0.8429031562150552,0.2288939441437817,Mid-Career Balanced Families
4876,38,29797,120118,3,8,0,0,0.24,86.6,2.4,11.0,0.0,4,-0.9449498166486966,-0.8753027854975339,Retired Income Seekers
4877,55,31163,1135293,3,25,1,0,0.24,74.6,12.8,8.8,3.8,1,0.6620127821442064,-0.8008811249588292,Mid-Career Balanced Families
4878,62,52487,485788,3,7,1,0,0.22,67.3,23.9,8.8,0.0,1,0.5881961449083323,-0.5260200997696854,Mid-Career Balanced Families
4879,50,46775,133944,2,17,1,0,0.12,74.8,10.2,15.0,0.0,1,0.10685416435620006,0.09168743579636994,Mid-Career Balanced Families
4880,30,38773,49488,3,30,0,0,0.32,95.0,-1.0,6.0,0.0,2,-0.5814367849450961,-0.711773131770268,Pre-Retiree Conservatives
4881,34,36814,59668,3,2,1,1,0.12,69.3,15.8,14.9,0.0,3,0.989933798738514,0.32925419047054416,High-Net-Worth Diversifiers
4882,27,73446,91256,3,17,1,0,0.24,86.0,-4.5,18.5,0.0,1,0.2771100931740462,-0.8352754288411104,Mid-Career Balanced Families
4883,27,157050,299119,4,4,1,0,0.12,95.0,-15.0,20.0,0.0,1,-0.08184893761949065,-0.04446436595793847,Mid-Career Balanced Families
4884,41,59418,403462,3,26,0,0,0.32,90.0,-3.4,13.4,0.0,2,-0.6590057394003698,-0.5122268938080526,Pre-Retiree Conservatives
4885,73,56758,68142,3,14,0,0,0.22,66.3,19.0,14.7,0.0,4,-0.3833617358079993,0.5353299480880138,Retired Income Seekers
4886,74,31119,425454,5,8,0,0,0.12,76.9,8.7,14.4,0.0,4,0.1723578223631726,0.25128056045371,Retired Income Seekers
4887,24,51218,54702,4,5,0,1,0.12,83.3,8.2,8.3,0.2,3,-0.14498307108731276,0.5713371319008897,High-Net-Worth Diversifiers
4888,38,137755,78109,5,5,1,1,0.22,84.4,-4.4,20.0,0.0,3,1.7595864655350884,0.8394325815521579,High-Net-Worth Diversifiers
4889,70,123775,28583,4,5,1,0,0.22,65.8,15.4,18.8,0.0,1,1.0130682233551696,0.4202736146403487,Mid-Career Balanced Families
4890,33,117898,27579,3,27,0,0,0.24,95.0,-10.8,15.8,0.0,2,-0.9845974035402187,0.40330673479027845,Pre-Retiree Conservatives
4891,69,115278,53997,2,5,1,1,0.24,36.7,45.3,18.0,0.0,3,1.1250989801854343,1.5943421833138132,High-Net-Worth Diversifiers
4892,68,81284,157806,4,3,0,0,0.22,74.6,12.2,13.2,0.0,4,-0.3427688159268343,0.2112754820119666,Retired Income Seekers
4893,66,79288,49376,5,38,0,0,0.32,95.0,-15.0,20.0,0.0,2,0.839701062228696,0.6137404335211463,Pre-Retiree Conservatives
4894,22,71063,982348,3,30,0,0,0.24,95.0,-8.3,13.3,0.0,2,-1.2739151210736908,-0.6774095486570002,Pre-Retiree Conservatives
4895,38,44720,53156,4,1,1,0,0.32,86.6,-6.6,20.0,0.0,1,0.8590446809282622,-1.7018846479258298,Mid-Career Balanced Families
4896,24,63486,202954,3,8,1,1,0.22,78.5,1.5,20.0,0.0,3,0.9554260384068413,-0.014178029304478057,High-Net-Worth Diversifiers
4897,47,69627,793565,3,13,0,0,0.12,81.4,6.0,12.6,0.0,4,-1.2832513487810435,0.09136826624040849,Retired Income Seekers
4898,36,93266,181864,5,20,1,0,0.22,95.0,-5.7,10.7,0.0,1,1.1813176218290686,-0.4725213693192568,Mid-Career Balanced Families
4899,57,64227,105166,4,6,0,0,0.22,81.4,9.0,8.3,1.3,4,-0.3957666710265843,-0.12041693110177858,Retired Income Seekers
4900,53,261349,194154,5,8,0,0,0.37,91.3,-11.3,20.0,0.0,4,-0.46550030727834707,0.9153645100771582,Retired Income Seekers
4901,53,25671,82943,4,30,0,1,0.22,73.1,6.9,20.0,0.0,3,0.9928162895486251,1.2785800385670625,High-Net-Worth Diversifiers
4902,25,101532,48973,3,15,0,0,0.24,95.0,-5.0,10.0,0.0,4,-1.2652740509681002,-0.2914538779184361,Retired Income Seekers
4903,39,58170,339506,3,10,1,0,0.12,76.5,8.2,15.3,0.0,1,0.12235719312473721,-0.45184208932243586,Mid-Career Balanced Families
4904,70,59964,80843,5,33,1,0,0.32,82.6,3.9,13.5,0.0,1,2.2717015698231,0.016991524668601297,Mid-Career Balanced Families
4905,40,33900,500871,3,9,0,0,0.37,81.7,1.6,16.7,0.0,4,-0.8175573366868417,-1.5140556487898238,Retired Income Seekers
4906,64,122215,423164,2,33,0,0,0.24,76.8,10.4,12.8,0.0,2,-0.9470130960925643,1.2926024177944913,Pre-Retiree Conservatives
4907,73,94559,198705,3,9,0,0,0.12,64.0,28.1,7.9,0.0,4,-0.8110107089021924,1.1449675631336074,Retired Income Seekers
4908,56,107317,521812,3,14,0,1,0.32,58.5,23.4,18.1,0.0,3,0.09480989864645711,1.1372513687213381,High-Net-Worth Diversifiers
4909,61,67404,84721,1,32,0,1,0.12,51.6,43.8,3.4,1.2,3,-0.41869028328168195,2.6487136471140653,High-Net-Worth Diversifiers
4910,35,47694,416871,4,37,0,0,0.24,95.0,-15.0,20.0,0.0,2,-0.2536106015211212,-0.21323722711697674,Pre-Retiree Conservatives
4911,54,57148,414275,2,6,1,1,0.12,49.8,37.5,12.5,0.2,3,0.7729797261890754,1.060324281624566,High-Net-Worth Diversifiers
4912,35,81099,113356,3,5,0,1,0.22,66.2,13.8,20.0,0.0,3,-0.3390696558828582,0.7494579532617797,High-Net-Worth Diversifiers
4913,55,14707,97181,4,4,0,0,0.12,86.9,-0.6,13.7,0.0,4,-0.45723772549998665,-0.2483165022689197,Retired Income Seekers
4914,25,110310,241550,3,16,1,0,0.22,95.0,-11.2,16.2,0.0,1,0.015632079273666055,-0.5409707019205299,Mid-Career Balanced Families
4915,45,327202,1726994,4,10,0,1,0.24,68.3,16.1,15.6,0.0,3,-1.0341193772693718,2.561523080144097,High-Net-Worth Diversifiers
4916,50,83803,123169,3,31,0,0,0.37,90.3,-7.8,17.5,0.0,2,-0.33404781991323934,-0.011008368764968163,Pre-Retiree Conservatives
4917,40,49185,94757,5,31,0,0,0.22,95.0,-15.0,20.0,0.0,2,0.21795402150439783,-0.09090078209984058,Pre-Retiree Conservatives
4918,27,53483,669357,2,14,0,0,0.12,85.4,1.5,13.1,0.0,4,-1.9157453331638277,-0.3879819305343284,Retired Income Seekers
4919,54,98250,176620,1,13,0,0,0.12,52.7,31.5,15.8,0.0,4,-1.900593808289466,1.005559027410542,Retired Income Seekers
4920,70,49970,460112,4,4,0,1,0.12,59.9,29.1,11.0,0.0,3,0.4573914471251098,1.496171695615113,High-Net-Worth Diversifiers
4921,61,109982,955086,4,26,1,0,0.24,84.1,1.3,14.6,0.0,1,0.9846937159634451,0.12157054360918362,Mid-Career Balanced Families
4922,40,53002,16507,2,24,1,1,0.32,65.2,30.6,4.2,0.0,3,1.3312767951820574,0.45479944223625207,High-Net-Worth Diversifiers
4923,74,198774,155578,5,9,1,0,0.12,80.9,6.4,12.7,0.0,1,1.0929928149797201,1.6425024334401381,Mid-Career Balanced Families
4924,22,194973,123529,3,35,0,0,0.12,95.0,-12.2,17.2,0.0,2,-1.534040071918005,1.573546767079127,Pre-Retiree Conservatives
4925,26,47518,51287,5,15,0,0,0.22,95.0,-9.8,14.8,0.0,4,-0.2562368551369385,-0.8750664014252505,Retired Income Seekers
4926,48,56572,16279,3,24,0,0,0.37,89.7,1.8,8.5,0.0,2,-0.3527866716590546,-0.46328360915138034,Pre-Retiree Conservatives
4927,37,58943,24105,3,31,0,0,0.12,94.3,-14.3,20.0,0.0,2,-0.8511357311423726,0.586829688868906,Pre-Retiree Conservatives
4928,27,59499,184470,3,19,0,0,0.24,95.0,-7.6,12.6,0.0,2,-1.0662570422054711,-0.5956539703968265,Pre-Retiree Conservatives
4929,61,30847,85747,3,2,0,0,0.32,74.3,7.3,18.4,0.0,4,-0.5253604623229479,-0.7948005495851066,Retired Income Seekers
4930,34,27970,62180,3,2,0,0,0.32,84.1,-2.7,18.6,0.0,4,-0.9484199670282984,-1.487070587691154,Retired Income Seekers
4931,69,143606,182282,3,36,0,0,0.32,88.6,3.2,8.2,0.0,2,-0.2524195116738405,1.3678623222591533,Pre-Retiree Conservatives
4932,56,128392,70928,1,37,0,0,0.24,75.3,8.1,16.6,0.0,2,-1.3341047510274908,1.5139396153259927,Pre-Retiree Conservatives
4933,40,126850,765448,2,34,0,0,0.32,89.2,-1.5,12.3,0.0,2,-1.3179716907836467,0.24897316966877484,Pre-Retiree Conservatives
4934,33,57035,77260,2,39,0,0,0.32,95.0,-10.3,15.3,0.0,2,-0.8756313001321977,-0.13826024309531587,Pre-Retiree Conservatives
4935,37,225124,990916,4,19,0,0,0.22,95.0,-8.1,13.1,0.0,2,-1.3617357732581312,0.862113709987925,Pre-Retiree Conservatives
4936,64,58939,156996,3,38,0,0,0.32,85.9,-1.4,15.5,0.0,2,0.000793173732719493,0.5009566153112041,Pre-Retiree Conservatives
4937,31,109536,74437,4,23,0,0,0.22,95.0,-9.4,14.4,0.0,2,-0.6843113781971611,0.14093060321564008,Pre-Retiree Conservatives
4938,46,22651,68221,5,16,0,0,0.22,95.0,-15.0,20.0,0.0,4,0.16740375175504763,-0.592371107369096,Retired Income Seekers
4939,41,50979,1001043,3,6,0,0,0.22,78.7,10.5,6.9,3.9,4,-1.333260155369359,-0.970020466295558,Retired Income Seekers
4940,52,53686,375119,5,26,0,0,0.24,93.6,-13.6,20.0,0.0,2,0.25472069939447617,-0.10302382750026191,Pre-Retiree Conservatives
4941,25,57191,65427,3,22,1,0,0.12,86.3,5.0,7.8,0.9,1,0.18891256808004214,-0.35662428759428266,Mid-Career Balanced Families
4942,65,23674,187754,2,24,0,0,0.37,68.5,18.8,12.7,0.0,2,-0.43924428148525735,-0.3404152347727764,Pre-Retiree Conservatives
4943,44,97999,9600,3,21,0,1,0.32,62.9,18.7,18.4,0.0,3,0.22001432264278536,1.1759232464226574,High-Net-Worth Diversifiers
4944,23,123010,32927,3,30,0,1,0.37,91.9,1.4,6.7,0.0,3,0.01704759053623371,0.9017722214594465,High-Net-Worth Diversifiers
4945,43,35571,66148,4,11,0,0,0.12,95.0,-14.8,19.8,0.0,4,-0.5986347637146947,-0.14353831685045584,Retired Income Seekers
4946,72,26818,64229,3,9,0,0,0.22,64.9,28.1,7.0,0.0,4,-0.3778394436761075,0.08945617512903296,Retired Income Seekers
4947,58,34952,697751,2,12,1,0,0.22,69.5,22.4,8.1,0.0,1,0.1750573916218106,-0.6638515762058889,Mid-Career Balanced Families
4948,29,84698,16366,4,26,1,0,0.22,95.0,-5.7,10.7,0.0,1,0.8319343016920723,-0.39831643758246427,Mid-Career Balanced Families
4949,28,39433,29337,3,38,0,0,0.22,95.0,-6.3,11.3,0.0,2,-0.6463002520771403,-0.08134355764810973,Pre-Retiree Conservatives
4950,35,54510,280091,2,3,1,0,0.32,68.6,25.9,5.5,0.0,1,-0.10748619320977092,-1.5523040236468566,Mid-Career Balanced Families
4951,24,28242,214556,3,33,0,0,0.12,95.0,-9.2,14.2,0.0,2,-0.9880860938898227,-0.06467666138788632,Pre-Retiree Conservatives
4952,71,239306,106966,5,15,0,0,0.12,87.0,1.3,11.7,0.0,4,-0.37369656597251255,2.502000057551948,Retired Income Seekers
4953,37,63021,1910712,4,5,1,0,0.12,87.8,-7.8,20.0,0.0,0,-0.11935497583166667,-1.407918773023426,Young Aggressive Accumulators
4954,40,133893,341426,3,24,0,0,0.37,86.4,-1.0,14.6,0.0,2,-0.8606635624711,-0.07542607984915581,Pre-Retiree Conservatives
4955,72,84560,706013,3,11,0,1,0.22,54.6,29.7,15.7,0.0,3,0.15328897808628866,1.5992330047048278,High-Net-Worth Diversifiers
4956,39,58144,153129,1,33,1,1,0.24,69.7,17.3,9.1,3.9,3,0.8447540843735124,1.1094795930902834,High-Net-Worth Diversifiers
4957,73,56074,84770,3,23,1,1,0.12,50.3,34.8,14.9,0.0,3,1.900816875763035,2.0523195018521836,High-Net-Worth Diversifiers
4958,37,36038,85943,4,10,1,0,0.37,88.5,-1.7,13.2,0.0,1,1.0961686213529611,-1.801513124051176,Mid-Career Balanced Families
4959,29,43681,495438,3,28,1,0,0.32,92.5,1.0,6.5,0.0,1,0.5952398414697043,-1.31145003696898,Mid-Career Balanced Families
4960,54,29570,411390,2,39,1,0,0.22,74.5,11.9,13.6,0.0,1,0.673650865441979,0.05583923649427191,Mid-Career Balanced Families
4961,70,27397,125200,5,17,0,0,0.37,79.2,0.8,20.0,0.0,4,0.7948906943977047,-0.6142366590053151,Retired Income Seekers
4962,33,257934,286616,4,26,0,0,0.24,95.0,-8.0,13.0,0.0,2,-1.153065343600955,1.502561188787912,Pre-Retiree Conservatives
4963,74,72783,516660,3,25,1,1,0.24,46.2,40.3,13.5,0.0,3,1.9506624621514328,1.5572424185935936,High-Net-Worth Diversifiers
4964,32,167042,82725,2,36,1,1,0.32,79.1,2.2,18.7,0.0,3,0.9829904995828727,1.6410848176510324,High-Net-Worth Diversifiers
